SOURCE_FEA,EVENTTYPE,STATION_NM,STATE,LON_SITE,LAT_SITE
12393000,StreamGage,PRIEST LAKE AT OUTLET NR COOLIN ID,ID,-116.88438889,48.49331944
12392660,StreamGage,SAND CREEK NR SANDPOINT ID,ID,-116.5507484,48.30964664
12043190,StreamGage,"SAIL RIVER NEAR NEAH BAY, WA",WA,-124.56190019,48.35729218
12446000,StreamGage,"OKANOGAN RIVER AT OKANOGAN, WA",WA,-119.58172012,48.36098426
12301933,StreamGage,Kootenai River bl Libby Dam nr Libby MT,MT,-115.3207192,48.40079
12200750,StreamGage,"UNNAMED TRIBUTARY TROUT LAKE SAN JUAN ISLAND, WA",WA,-123.1318506,48.53537609
12197020,StreamGage,"CHILDS CREEK NEAR LYMAN, WA",WA,-122.08931838,48.52927651
12356000,StreamGage,Skyland Creek near Essex MT,MT,-113.3870403,48.29162917
12407700,StreamGage,"CHEWELAH CREEK AT CHEWELAH, WA",WA,-117.71496551,48.28323163
12362500,StreamGage,S F Flathead River nr Columbia Falls MT,MT,-114.037618,48.3566308
12200728,StreamGage,"UNNAMED TRIBUTARY JASPER BAY ON LOPEZ ISLAND, WA",WA,-122.85823266,48.47176722
12366000,StreamGage,Whitefish River near Kalispell MT,MT,-114.2784639,48.3202411
12392390,StreamGage,PACK RIVER AB RAPID LIGHTNING CREEK NR COLBURN ID,ID,-116.40852165,48.36437393
12449710,StreamGage,"BEAVER CREEK NEAR MOUTH NEAR TWISP, WA",WA,-120.05924446,48.32847868
12197700,StreamGage,"WISEMAN CREEK NEAR LYMAN, WA",WA,-122.13682018,48.53010944
12445944,StreamGage,"NO NAME CREEK AT GRANITE LIP NEAR OMAK, WA",WA,-119.43615681,48.32931893
12365500,StreamGage,Stillwater River near Kalispell MT,MT,-114.35386167,48.28278472
12166500,StreamGage,"DEER CREEK AT OSO, WA",WA,-121.9304152,48.28316066
12361960,StreamGage,Emery Creek near Hungry Horse MT,MT,-113.927336,48.35829778
12302055,StreamGage,Fisher River near Libby MT,MT,-115.314885,48.3555122
12448990,StreamGage,"TWISP RIVER ABOVE NEWBY CREEK NEAR TWISP, WA",WA,-120.26175337,48.38069986
12447200,StreamGage,"OKANOGAN RIVER AT MALOTT, WA",WA,-119.70450467,48.28126061
12433890,StreamGage,"SANPOIL RIVER AB 13 MILE CREEK NEAR REPUBLIC, WA",WA,-118.7291921,48.47710591
12447600,StreamGage,"CHEWUCH RIVER ABOVE CUB CREEK NEAR WINTHROP, WA",WA,-120.17758605,48.56458982
12196150,StreamGage,"SKAGIT RIVER NEAR HAMILTON, WA",WA,-122.01237067,48.50733218
12448500,StreamGage,"METHOW RIVER AT WINTHROP, WA",WA,-120.17730634,48.4734787
12197690,StreamGage,"BLACK CREEK NEAR LYMAN, WA",WA,-122.11820845,48.53622086
12189000,StreamGage,"SUIATTLE RIVER NEAR MANSFORD, WA",WA,-121.49290245,48.36372451
12434110,StreamGage,"WEST FORK SANPOIL RIVER NEAR REPUBLIC, WA",WA,-118.75030381,48.45904964
12408700,StreamGage,"MILL CREEK AT MOUTH NEAR COLVILLE, WA",WA,-117.9441498,48.57351413
12184200,StreamGage,"UPPER ILLABOT CREEK NEAR ROCKPORT, WA",WA,-121.42956857,48.4315054
12408000,StreamGage,"COLVILLE RIVER AT BLUE CREEK, WA",WA,-117.82052748,48.31934236
12449700,StreamGage,"BEAVER CREEK NEAR TWISP, WA",WA,-120.04007776,48.39708996
12182500,StreamGage,"CASCADE RIVER AT MARBLEMOUNT, WA",WA,-121.41512679,48.52678627
12200000,StreamGage,"EAST FORK NOOKACHAMPS CREEK NEAR CLEAR LAKE, WA",WA,-122.20959798,48.42482811
12363000,StreamGage,Flathead River at Columbia Falls MT,MT,-114.1848483,48.3619086
12448000,StreamGage,"CHEWUCH RIVER AT WINTHROP, WA",WA,-120.18647341,48.47708982
12356500,StreamGage,Bear Creek near Essex MT,MT,-113.4259308,48.2805175
12187000,StreamGage,"SAUK RIVER ABOVE CLEAR CREEK NEAR DARRINGTON, WA",WA,-121.56790028,48.21649745
12165500,StreamGage,"NF STILLAGUAMISH RIVER NEAR DARRINGTON, WA",WA,-121.70235264,48.27983058
12180000,StreamGage,"BACON CREEK NEAR MARBLEMOUNT, WA",WA,-121.39568316,48.58873257
12188400,StreamGage,"SUIATTLE RIVER AB BIG CREEK NEAR DARRINGTON, WA",WA,-121.4534552,48.34205778
12305000,StreamGage,KOOTENAI RIVER AT LEONIA ID,ID,-116.04740731,48.61771904
12363920,StreamGage,Stillwater River at Olney MT,MT,-114.5718089,48.5355208
12192700,StreamGage,"THUNDER CREEK NEAR CONCRETE, WA",WA,-121.70597311,48.6020615
12361880,StreamGage,Wounded Buck Creek near Hungry Horse MT,MT,-113.9370569,48.27774056
12179000,StreamGage,"SKAGIT RIVER ABOVE ALMA CREEK NEAR MARBLEMOUNT, WA",WA,-121.36151548,48.60734468
12201500,StreamGage,"SAMISH RIVER NEAR BURLINGTON, WA",WA,-122.33821691,48.54594127
12199800,StreamGage,"EAST FORK NOOKACHAMPS CREEK NEAR BIG LAKE, WA",WA,-122.1582066,48.41371715
12194500,StreamGage,"FINNEY CREEK NEAR CONCRETE, WA",WA,-121.81375302,48.50955732
12357000,StreamGage,Middle Fork Flathead River at Essex MT,MT,-113.6037142,48.2749619
12200737,StreamGage,"UNNAMED TRIBUTARY SQUAW BAY ON SHAW ISLAND, WA",WA,-122.95712464,48.56371209
12451000,StreamGage,"STEHEKIN RIVER AT STEHEKIN, WA",WA,-120.69176685,48.32958017
12311000,StreamGage,DEEP CREEK AT MORAVIA ID,ID,-116.38701667,48.62999722
12364500,StreamGage,Logan Creek near Whitefish MT,MT,-114.53626806,48.4813925
12394500,StreamGage,PRIEST RIVER AT FALK RANCH NR PRIEST RIVER ID,ID,-116.85881667,48.27316111
12445000,StreamGage,"OKANOGAN RIVER NEAR TONASKET, WA",WA,-119.46172292,48.63237502
12192600,StreamGage,"BEAR CREEK BELOW TRIBUTARIES NEAR CONCRETE, WA",WA,-121.73708557,48.61956152
12200730,StreamGage,"UNNAMED TRIBUTARY DAVIS BAY ON LOPEZ ISLAND, WA",WA,-122.92017727,48.46787746
12165000,StreamGage,"SQUIRE CREEK NEAR DARRINGTON, WA",WA,-121.66790641,48.27066408
12168500,StreamGage,"PILCHUCK CREEK NEAR BRYANT, WA",WA,-122.16403526,48.26593501
12304000,StreamGage,Callahan Creek at Troy MT,MT,-115.8929497,48.4554983
12448996,StreamGage,"TWISP RIVER MVID WEST DIVERSION NEAR TWISP, WA",WA,-120.19313934,48.36986689
12190000,StreamGage,"JACKMAN CREEK NEAR CONCRETE, WA",WA,-121.71374981,48.52344809
12191600,StreamGage,"BAKER LAKE AT UPPER BAKER DAM NEAR CONCRETE, WA",WA,-121.69069565,48.64928525
12448992,StreamGage,"TWISP RIVER TVPI DIVERSION NEAR TWISP, WA",WA,-120.2431415,48.38042227
12365000,StreamGage,Stillwater River near Whitefish MT,MT,-114.3873575,48.3188519
12449600,StreamGage,"BEAVER CREEK BELOW SOUTH FORK NEAR TWISP, WA",WA,-120.02507756,48.43320113
12182000,StreamGage,"CASCADE RIVER NEAR MARBLEMOUNT, WA",WA,-121.38456965,48.5234534
12198500,StreamGage,"HANSEN CREEK NEAR SEDRO WOOLLEY, WA",WA,-122.20404467,48.5081639
12448620,StreamGage,"METHOW RIVER MVID EAST DIVERSION NEAR WINTHROP, WA",WA,-120.14119324,48.41875628
12408300,StreamGage,"LITTLE PEND OREILLE RIVER NEAR COLVILLE, WA",WA,-117.74914058,48.46601359
12196200,StreamGage,"DAY CREEK BELOW DAY LAKE NEAR LYMAN, WA",WA,-121.98097701,48.40844103
12043163,StreamGage,"SOOES RIVER BELOW MILLER CREEK NEAR OZETTE, WA",WA,-124.62579226,48.2653434
12394000,StreamGage,PRIEST RIVER NR COOLIN ID,ID,-116.90048341,48.45186127
12170315,StreamGage,"UNNAMED TRIBUTARY SKAGIT BAY NEAR OAK HARBOR, WA",WA,-122.5426649,48.33260146
12364000,StreamGage,Logan Cr at Tally Lake nr Whitefish MT,MT,-114.5704189,48.4527422
12181200,StreamGage,"SALIX CREEK AT S CASCADE GL NEAR MARBLEMOUNT, WA",WA,-121.07760903,48.37095717
12446500,StreamGage,"SALMON CREEK NEAR CONCONULLY, WA",WA,-119.74839949,48.53320438
12409500,StreamGage,"HALL CREEK AT INCHELIUM, WA",WA,-118.2119375,48.31128103
12184500,StreamGage,"ILLABOT CREEK NEAR ROCKPORT, WA",WA,-121.50207409,48.48122789
12196400,StreamGage,"DAY CREEK NEAR HAMILTON, WA",WA,-122.03375973,48.48594254
12410000,StreamGage,"STRANGER CREEK AT METEOR, WA",WA,-118.28444069,48.2610009
12167000,StreamGage,"NF STILLAGUAMISH RIVER NEAR ARLINGTON, WA",WA,-122.04764068,48.26149178
12187500,StreamGage,"SAUK RIVER AT DARRINGTON, WA",WA,-121.58456876,48.24983112
12302000,StreamGage,Fisher River near Jennings MT,MT,-115.2926608,48.24717889
12392500,StreamGage,LAKE PEND OREILLE NR HOPE ID,ID,-116.30934572,48.24715159
12449500,StreamGage,"METHOW RIVER AT TWISP, WA",WA,-120.11619167,48.36514507
12447370,StreamGage,"LOST RIVER NEAR MAZAMA, WA",WA,-120.50621192,48.65513985
12300500,StreamGage,Fortine Creek near Trego MT,MT,-114.91217889,48.64397444
12361950,StreamGage,Hungry Horse Creek near Hungry Horse MT,MT,-113.9037242,48.34718639
12396000,StreamGage,"CALISPELL CREEK NEAR DALKENA, WA",WA,-117.34160967,48.2443466
12301920,StreamGage,Lake Koocanusa near Libby MT,MT,-115.3140525,48.4105122
12188500,StreamGage,"BIG CREEK NEAR MANSFORD, WA",WA,-121.43734315,48.33872458
12043300,StreamGage,"HOKO RIVER NEAR SEKIU, WA",WA,-124.38383284,48.24146416
12447000,StreamGage,"SALMON CREEK NEAR OKANOGAN, WA",WA,-119.61783374,48.39987291
12447387,StreamGage,"WOLF CREEK BELOW DIVERSION NEAR WINTHROP, WA",WA,-120.30786722,48.4832
12302500,StreamGage,Granite Creek near Libby MT,MT,-115.5923847,48.3018969
12196000,StreamGage,"ALDER CREEK NEAR HAMILTON, WA",WA,-121.95070227,48.52816691
12197680,StreamGage,"BLACK CREEK NEAR MINKLER, WA",WA,-122.11515287,48.54260993
12355500,StreamGage,N F Flathead River nr Columbia Falls MT,MT,-114.1276244,48.4955219
12393500,StreamGage,PRIEST RIVER AT OUTLET OF PRIEST LAKE NR COOLIN ID,ID,-116.904575,48.49083056
12405500,StreamGage,"COLUMBIA RIVER AT KETTLE FALLS, WA",WA,-118.11777012,48.62212331
12392400,StreamGage,RAPID LIGHTNING CREEK NR SAMUELS ID,ID,-116.36335,48.37978333
12179800,StreamGage,"SKAGIT RIVER ABOVE BACON CREEK NR MARBLEMOUNT, WA",WA,-121.38762716,48.58595486
12447383,StreamGage,"METHOW RIVER ABOVE GOAT CREEK NEAR MAZAMA, WA",WA,-120.38592779,48.57542046
12447382,StreamGage,"EARLY WINTERS CREEK NEAR MAZAMA, WA",WA,-120.44315276,48.59847483
12301999,StreamGage,Wolf Creek near Libby MT,MT,-115.2848836,48.2335672
12445939,StreamGage,"NO NAME CREEK NEAR SOURCE NEAR OMAK, WA",WA,-119.44365736,48.35320796
12447300,StreamGage,"OKANOGAN RIVER NEAR MALOTT, WA",WA,-119.7325614,48.23792679
12408420,StreamGage,"HALLER CREEK NEAR ARDEN, WA",WA,-117.90775757,48.46712312
12445941,StreamGage,"NO NAME CREEK BELOW DIVERSION NEAR OMAK, WA",WA,-119.44254612,48.34515234
12357500,StreamGage,Middle Fork Flathead River at West Glacier MT,MT,-113.975951,48.49996667
12449760,StreamGage,"METHOW RIVER AT CARLTON, WA",WA,-120.1131347,48.23625545
12408500,StreamGage,"MILL CREEK NEAR COLVILLE, WA",WA,-117.86664777,48.57879285
12198000,StreamGage,"COOL CREEK NEAR SEDRO WOOLLEY, WA",WA,-122.15126521,48.53316494
12196500,StreamGage,"DAY CREEK NEAR LYMAN, WA",WA,-122.04709413,48.50122062
12358500,StreamGage,Middle Fork Flathead River nr West Glacier MT,MT,-114.0101189,48.49524417
12193000,StreamGage,"LAKE SHANNON AT CONCRETE, WA",WA,-121.74069564,48.54789281
12303500,StreamGage,Lake Creek at Troy MT,MT,-115.8771156,48.44688778
12181100,StreamGage,"SF CASCADE R AT S CASCADE GL NR MARBLEMOUNT, WA",WA,-121.07427559,48.37012395
12199000,StreamGage,"SKAGIT RIVER NEAR SEDRO WOOLLEY, WA",WA,-122.24321226,48.48399625
12448998,StreamGage,"TWISP RIVER NEAR TWISP, WA",WA,-120.14869306,48.36986713
12194000,StreamGage,"SKAGIT RIVER NEAR CONCRETE, WA",WA,-121.77097407,48.52428059
12445900,StreamGage,"OMAK CREEK NEAR OMAK, WA",WA,-119.44504645,48.36709697
12392300,StreamGage,PACK RIVER NR COLBURN ID,ID,-116.50158338,48.41992868
12200733,StreamGage,"UNNAMED TRIBUTARY LOPEZ SOUND ON LOPEZ ISLAND, WA",WA,-122.8829557,48.51148968
12183500,StreamGage,"JORDAN CREEK AT MARBLEMOUNT, WA",WA,-121.41790442,48.51650819
12200500,StreamGage,"SKAGIT RIVER NEAR MOUNT VERNON, WA",WA,-122.33543695,48.44482782
12303000,StreamGage,Kootenai River at Libby MT,MT,-115.5532214,48.4007861
12043173,StreamGage,"WAATCH RIVER BELOW EDUCKET CREEK AT NEAH BAY, WA",WA,-124.62634905,48.35701103
12409000,StreamGage,"COLVILLE RIVER AT KETTLE FALLS, WA",WA,-118.06248872,48.5943461
12197040,StreamGage,"TANK CREEK NEAR LYMAN, WA",WA,-122.10654122,48.52705408
12183000,StreamGage,"CLARK CREEK AT MARBLEMOUNT, WA",WA,-121.41929349,48.52067494
12303100,StreamGage,Flower Creek near Libby MT,MT,-115.6065528,48.34467389
12181000,StreamGage,"SKAGIT RIVER AT MARBLEMOUNT, WA",WA,-121.42984992,48.53373063
12395501,StreamGage,AUX GAGE FOR PEND OREILLE R AT NEWPORT WA,ID,-117.06219167,48.21469722
12439500,StreamGage,"OKANOGAN RIVER AT OROVILLE, WA",WA,-119.42034186,48.93071841
12304040,StreamGage,Basin Creek near Yaak MT,MT,-115.4821256,48.9302369
12399600,StreamGage,"DEEP CREEK NEAR NORTHPORT, WA",WA,-117.75081577,48.92963378
12320700,StreamGage,SMITH CREEK BL DIVERSION NR PORTHILL ID,ID,-116.65695278,48.92966944
12212100,StreamGage,"FISHTRAP CREEK AT FLYNN ROAD AT LYNDEN, WA",WA,-122.49627645,48.92650272
12355150,StreamGage,Tuchuck Creek near Flathead B.c,MT,-114.5998744,48.92358167
12211500,StreamGage,"NOOKSACK RIVER NEAR LYNDEN, WA",WA,-122.4857206,48.92039165
12319500,StreamGage,PARKER CREEK NR COPELAND ID,ID,-116.49341111,48.918225
12206000,StreamGage,"KENDALL CREEK AT KENDALL, WA",WA,-122.14431787,48.91789858
12211200,StreamGage,"NOOKSACK RIVER AT EVERSON, WA",WA,-122.34793691,48.91789467
12212200,StreamGage,"FISHTRAP CREEK AT RIVER ROAD NEAR LYNDEN, WA",WA,-122.52072238,48.91400196
12318500,StreamGage,KOOTENAI RIVER NR COPELAND ID,ID,-116.41742925,48.91189146
12442400,StreamGage,"PALMER LAKE NEAR NIGHTHAWK, WA",WA,-119.6150742,48.90820998
12205000,StreamGage,"NF NOOKSACK RIVER BL CASCADE CREEK NR GLACIER, WA",WA,-121.84431036,48.90595739
12205500,StreamGage,"NF NOOKSACK RIVER NEAR GLACIER, WA",WA,-121.9929243,48.90401153
12317000,StreamGage,MISSION CREEK AT COPELAND ID,ID,-116.38159432,48.89439059
12301300,StreamGage,Tobacco River near Eureka MT,MT,-115.0879458,48.89357556
12171000,StreamGage,"LIGHTNING CREEK NEAR NEWHALEM, WA",WA,-120.98178852,48.89152126
12206900,StreamGage,"RACEHORSE CREEK AT NORTH FORK ROAD NR KENDALL, WA",WA,-122.13320746,48.88484196
12307000,StreamGage,MOYIE RIVER AT SNYDER ID,ID,-116.16981389,48.88341667
12317500,StreamGage,BRUSH CREEK NR COPELAND ID,ID,-116.37576062,48.88188985
12207200,StreamGage,"NF NOOKSACK RIVER NEAR DEMING, WA",WA,-122.15015288,48.8731746
12301500,StreamGage,Kootenai River near Rexford MT,MT,-115.2279503,48.8744072
12212900,StreamGage,"TENMILE CREEK AT LAUREL, WA",WA,-122.49711145,48.86372287
12439400,StreamGage,"OKANOGAN RIVER AT ZOSEL MILLPOND AT OROVILLE, WA",WA,-119.41923066,48.93182968
12398000,StreamGage,"SULLIVAN CREEK AT METALINE FALLS, WA",WA,-117.3641331,48.8601981
12397500,StreamGage,"SULLIVAN CREEK NEAR METALINE FALLS, WA",WA,-117.28996439,48.85270013
12442300,StreamGage,"SINLAHEKIN CREEK AB CHOPAKA CREEK NEAR LOOMIS, WA",WA,-119.64840713,48.85265251
12396900,StreamGage,"SULLIVAN CREEK AB OUTLET CR NR METALINE FALLS, WA",WA,-117.28690861,48.84631111
12315200,StreamGage,ROCK CREEK NR COPELAND ID,ID,-116.37326013,48.8449431
12397100,StreamGage,"OUTLET CREEK NEAR METALINE FALLS, WA",WA,-117.28774194,48.84492215
12213100,StreamGage,"NOOKSACK RIVER AT FERNDALE, WA",WA,-122.5893389,48.84483249
12210700,StreamGage,"NOOKSACK RIVER AT NORTH CEDARVILLE, WA",WA,-122.29432581,48.84178209
12397000,StreamGage,"SULLIVAN LAKE NEAR METALINE FALLS, WA",WA,-117.28857517,48.83908859
12171500,StreamGage,"SKAGIT RIVER ABOVE DEVILS CREEK NEAR NEWHALEM, WA",WA,-121.04012231,48.84151995
12208500,StreamGage,"CANYON CREEK AT KULSHAN, WA",WA,-122.13598705,48.83317332
12442000,StreamGage,"TOATS COULEE CREEK NEAR LOOMIS, WA",WA,-119.6967417,48.8340404
12210900,StreamGage,"ANDERSON CREEK AT SMITH ROAD NEAR GOSHEN, WA",WA,-122.33905016,48.83261414
12301550,StreamGage,Pinkham Creek near Rexford MT,MT,-115.228505,48.8324622
12315401,StreamGage,INFLOW TO KOOTENAI RIVER - BRANCH 1,ID,-116.42048418,48.8321641
12442200,StreamGage,"WHITESTONE IRRIGATION CANAL NEAR LOOMIS, WA",WA,-119.6703518,48.83126278
12315400,StreamGage,TROUT CREEK NR COPELAND ID,ID,-116.442125,48.83118611
12304200,StreamGage,Yaak River near Yaak MT,MT,-115.8121303,48.82772889
12447390,StreamGage,"ANDREWS CREEK NEAR MAZAMA, WA",WA,-120.14592449,48.82292454
12301000,StreamGage,Grave Creek near Fortine MT,MT,-114.8593258,48.8221883
12443800,StreamGage,"SPECTACLE LAKE NEAR LOOMIS, WA",WA,-119.52201259,48.81431925
12210500,StreamGage,"NOOKSACK RIVER AT DEMING, WA",WA,-122.20487901,48.81039369
12314000,StreamGage,KOOTENAI R AT KLOCKMANN RANCH NR BONNERS FERRY ID,ID,-116.38187107,48.79382868
12313500,StreamGage,BALL CREEK NR BONNERS FERRY ID,ID,-116.41482778,48.79383611
12207850,StreamGage,"CLEARWATER CREEK NEAR WELCOME, WA",WA,-122.02292921,48.78845101
12444000,StreamGage,"WHITESTONE LAKE NEAR TONASKET, WA",WA,-119.46478656,48.78709792
12444100,StreamGage,"WHITESTONE CREEK NEAR TONASKET, WA",WA,-119.43450697,48.78459897
12396500,StreamGage,"PEND OREILLE RIVER BELOW BOX CANYON NEAR IONE, WA",WA,-117.41635592,48.78102736
12396470,StreamGage,"BOX CANYON DAM HEADWATER (AUX GAGE) NEAR ION, WA",WA,-117.40996681,48.78019418
12396480,StreamGage,"BOX CANYON POWERPLANT HEADWATER NEAR IONE, WA",WA,-117.41413362,48.78019406
12441500,StreamGage,"SINLAHEKIN CREEK NEAR LOOMIS, WA",WA,-119.6511831,48.78042809
12208000,StreamGage,"MF NOOKSACK RIVER NEAR DEMING, WA",WA,-122.10654341,48.77928282
12172000,StreamGage,"BIG BEAVER CREEK NEAR NEWHALEM, WA",WA,-121.07345494,48.77763
12307500,StreamGage,MOYIE RIVER AT EILEEN ID,ID,-116.15825118,48.77410858
12403000,StreamGage,"CURLEW CREEK NEAR CURLEW, WA",WA,-118.64697031,48.77350027
12207750,StreamGage,"WARM CREEK NEAR WELCOME, WA",WA,-121.96459472,48.76733993
12402500,StreamGage,"CURLEW CREEK NEAR MALO, WA",WA,-118.65391494,48.76655542
12202500,StreamGage,"WHATCOM LAKE NEAR BELLINGHAM, WA",WA,-122.42072215,48.76233223
12202420,StreamGage,"MILL CREEK AT FLYNN ROAD AT BELLINGHAM, WA",WA,-122.41655552,48.75510985
12202310,StreamGage,"CARPENTER CREEK AT N SHORE DRIVE NR BELLINGHAM, WA",WA,-122.35405308,48.75399999
12203000,StreamGage,"WHATCOM CREEK NEAR BELLINGHAM, WA",WA,-122.42766711,48.75372069
12203500,StreamGage,"WHATCOM CREEK BELOW HATCHERY NEAR BELLINGHAM, WA",WA,-122.42961169,48.75149835
12202300,StreamGage,"OLSEN CREEK NEAR BELLINGHAM, WA",WA,-122.35349758,48.75122213
12301810,StreamGage,Big Creek near Rexford MT,MT,-115.3535069,48.7480144
12172500,StreamGage,"SKAGIT RIVER NEAR NEWHALEM, WA",WA,-121.0317861,48.74707476
12190718,StreamGage,"PARK CREEK AT UPPER BRIDGE NEAR CONCRETE, WA",WA,-121.69097511,48.74317673
12174500,StreamGage,"SKAGIT RIVER BELOW RUBY CREEK NEAR NEWHALEM, WA",WA,-121.0623424,48.73874087
12441000,StreamGage,"SINLAHEKIN CREEK AT TWIN BRIDGE NEAR LOOMIS, WA",WA,-119.67340474,48.73598253
12190710,StreamGage,"SWIFT CREEK NEAR CONCRETE, WA",WA,-121.658474,48.73512142
12202050,StreamGage,"SMITH CREEK NEAR BELLINGHAM, WA",WA,-122.30682893,48.73344497
12175000,StreamGage,"ROSS RESERVOIR NEAR NEWHALEM, WA",WA,-121.06845354,48.73262959
12174000,StreamGage,"RUBY CREEK NEAR NEWHALEM, WA",WA,-121.00956254,48.72207482
12405000,StreamGage,"KETTLE RIVER AT BOYDS, WA",WA,-118.1233268,48.72212507
12177500,StreamGage,"STETATTLE CREEK NEAR NEWHALEM, WA",WA,-121.150678,48.7220726
12176500,StreamGage,"DIABLO RESERVOIR NEAR NEWHALEM, WA",WA,-121.1323439,48.71540612
12177000,StreamGage,"SKAGIT RIVER AT REFLECTOR BAR NEAR NEWHALEM, WA",WA,-121.14289973,48.71373925
12202000,StreamGage,"AUSTIN CREEK NEAR BELLINGHAM, WA",WA,-122.33127411,48.71288859
12173500,StreamGage,"RUBY CREEK BELOW PANTHER CREEK NEAR NEWHALEM, WA",WA,-120.97067207,48.70818646
12176000,StreamGage,"THUNDER CREEK NEAR MARBLEMOUNT, WA",WA,-121.10123163,48.70818429
12313000,StreamGage,MYRTLE CREEK NR BONNERS FERRY ID,ID,-116.43084444,48.70699444
12310100,StreamGage,KOOTENAI RIVER @ TRIBAL HATCHERY NR BONNERS FERRY,ID,-116.36972222,48.70527778
12306000,StreamGage,KOOTENAI RIVER AT KATKA ID,ID,-116.13819444,48.70246667
12310000,StreamGage,KOOTENAI RIVER NEAR BONNERS FERRY ID,ID,-116.34575278,48.69901111
12309500,StreamGage,KOOTENAI RIVER AT BONNERS FERRY ID,ID,-116.31245,48.69808889
12173000,StreamGage,"GRANITE CREEK NEAR NEWHALEM, WA",WA,-120.89289152,48.69429888
12440000,StreamGage,"SINLAHEKIN CREEK ABOVE BLUE LAKE NEAR LOOMIS, WA",WA,-119.71784907,48.69153771
12177800,StreamGage,"SKAGIT RIVER ABOVE LADDER CREEK NEAR NEWHALEM, WA",WA,-121.23040158,48.68901514
12191800,StreamGage,"SULPHUR CREEK NEAR CONCRETE, WA",WA,-121.75125363,48.67761847
12210000,StreamGage,"SF NOOKSACK RIVER AT SAXON BRIDGE, WA",WA,-122.16654544,48.67761256
12444700,StreamGage,"AENEAS LAKE NEAR TONASKET, WA",WA,-119.5089499,48.67681823
12201950,StreamGage,"ANDERSON CREEK NEAR BELLINGHAM, WA",WA,-122.26738227,48.67372231
12309000,StreamGage,COW CREEK NR BONNERS FERRY ID,ID,-116.25681111,48.67381667
12175500,StreamGage,"THUNDER CREEK NEAR NEWHALEM, WA",WA,-121.07289644,48.67262872
12209490,StreamGage,"SKOOKUM CREEK ABOVE DIVERSION NEAR WICKERSHAM, WA",WA,-122.13959998,48.67150163
12209500,StreamGage,"SKOOKUM CREEK NEAR WICKERSHAM, WA",WA,-122.14126671,48.67205718
12178000,StreamGage,"SKAGIT RIVER AT NEWHALEM, WA",WA,-121.24623479,48.67179229
12201960,StreamGage,"BRANNIAN CREEK AT S BAY DR NR WICKERSHAM, WA",WA,-122.2801605,48.66899978
12311500,StreamGage,SNOW CREEK NR MORAVIA ID,ID,-116.40916667,48.66448056
12209000,StreamGage,"SF NOOKSACK RIVER NEAR WICKERSHAM, WA",WA,-122.13348856,48.66427931
12191500,StreamGage,"BAKER RIVER BELOW ANDERSON CREEK NEAR CONCRETE, WA",WA,-121.67486207,48.66373033
12312000,StreamGage,CARIBOU CREEK NR MORAVIA ID,ID,-116.40419722,48.65890833
12444490,StreamGage,"BONAPARTE CREEK NEAR WAUCONDA, WA",WA,-119.20171312,48.65710215
12355100,StreamGage,Starvation Cr nr Flathead Bc,MT,-114.3918106,48.93747278
12355000,StreamGage,Flathead River at Flathead British Columbia,MT,-114.4773708,49.0005286
12170600,StreamGage,"SKAGIT RIVER AT IB NEAR HOPE, BC",WA,-121.07207214,49.00013206
12399500,StreamGage,COLUMBIA RIVER AT INTERNATIONAL BOUNDARY,WA,-117.6294206,49.00074966
12306500,StreamGage,MOYIE RIVER AT EASTPORT ID,ID,-116.17981667,48.99918611
12398600,StreamGage,PEND OREILLE RIVER AT INTERNATIONAL BOUNDARY,WA,-117.35357937,48.99881409
12400900,StreamGage,"MYERS CREEK NEAR CHESAW, WA",WA,-119.02004174,48.99851436
12321500,StreamGage,BOUNDARY CREEK NR PORTHILL ID,ID,-116.56910386,48.99717201
